Northing,Easting,Depth (ft),Formation,Pore pressure,Fracture pressure,Mud pressure (psi),Hole size (in),METERAGE,DRLTIME,WOB,Pump flow rate,Pump pressure,MFVIS,RETSOLID,FAN600,FAN300,MIN10GEL,RPM,MUDLOSSU
1914180,1020592,2662,10,1237.83,2076.36,1469.424,17.5,24,21,10,890,2850,36,16,33,23,7,180,200
1910415,1017902,1888,7,1699.2,2076.8,1901.9712,12.25,79,22,12.5,580,2475,63,46,148,85,3,180,235
1914180,1020592,2668,10,1240.62,2081.04,1546.3728,17.5,6,7,10,890,2850,36,19,32,23,8,180,0
1897139,1036391,2668.5,10,1240.8525,2081.43,1878.0903,17.5,10.5,3,32.5,770,2800,55,25,95,57,4,180,160
1914180,1020592,2671,10,1242.015,2083.38,1842.99,17.5,3,3,27.5,900,2775,45,23,43,27,8,145,48
1908883,1022901,2818,2,1028.57,2085.32,1293.0393,8.5,101,24,12.5,300,700,42,10,53,30,3,125,22
1934676,1008730,1897,7,1707.3,2086.7,1950.3057,12.25,146,20,22.5,570,2800,62,48,183,102,6,180,170
1911340,1016947,1898,7,1708.2,2087.8,1938.2376,12.25,44,22,19,480,1840,68,47,177,99,4,180,80
1914180,1020592,2679,10,1245.735,2089.62,1848.51,17.5,8,8,27.5,900,2775,45,23,43,27,7,145,24
1901163,1028822,1904,9,1713.6,2094.4,1865.5392,12.25,94,24,25,650,2775,65,44,171,96,4,190,0
1915773,1015021,2831,2,1033.315,2094.94,1386.9069,12.25,34,12,12.5,225,365,62,12,80,45,4,70,0
1891823,1039898,2686,10,1248.99,2095.08,1853.34,17.5,34,18,27.5,820,2900,48,24,66,42,6,180,0
1893400,1039902,2686,10,1248.99,2095.08,1760.673,17.5,36,14,25,900,1375,42,22,55,35,5,180,150
1891823,1039898,2690,10,1250.85,2098.2,2598.54,12.25,4,8,15,550,1850,68,44,162,94,5,90,0
1914180,1020592,2692,10,1251.78,2099.76,1857.48,17.5,13,13,10,800,2800,46,23,42,27,7,180,48
1893400,1039902,2697,10,1254.105,2103.66,1860.93,17.5,11,7,17.5,820,1375,44,30,65,40,9,180,110
1913770,1018319,2844,2,1038.06,2104.56,1285.3458,8.375,121,24,10,200,250,45,10,40,23,4,100,0
1910007,1024955,2702,10,1256.43,2107.56,1640.6544,17.5,44,22,35,770,2825,45,21,41,28,12,190,0
1904100,1025650,1917,8,1725.3,2108.7,1957.6404,12.25,45,12,22.5,540,1390,58,45,164,91,5,175,75
1936056,1006641,1917,7,1725.3,2108.7,2089.9134,12.25,69,24,22.5,500,2175,71,60,262,145,5,190,190
1915773,1015021,1918,9,1726.2,2109.8,1521.933,17.5,46,24,22.5,800,2035,41,30,52,30,3,175,80
1914180,1020592,2709,10,1259.685,2113.02,1869.21,17.5,17,22,12.5,800,2800,46,23,53,33,7,180,48
1901265,1032792,2710,10,1260.15,2113.8,1832.502,17.5,32,22,27.5,850,2725,43,23,62,36,3,180,90
1932633,1009220,1928,8,1735.2,2120.8,2008.7832,12.25,68,20,17.5,610,2850,75,54,216,123,10,190,500
1914180,1020592,2734,10,1271.31,2132.52,1886.46,17.5,25,18,12.5,800,2800,46,23,70,43,4,180,48
1901265,1032792,2735,10,1271.775,2133.3,1849.407,17.5,25,17,27.5,830,2775,44,23,60,35,3,180,135
1893400,1039902,2736,10,1272.24,2134.08,1887.84,17.5,39,24,32.5,800,1400,45,30,66,42,9,180,120
1915773,1015021,2899,2,1058.135,2145.26,1420.2201,12.25,68,24,12.5,230,480,62,12,72,46,4,70,0
1892983,1040809,2752,10,1279.68,2146.56,1595.0592,17.5,62,20.5,32.5,930,2775,42,20,54,32,11,180,0
1901265,1032792,2753,10,1280.145,2147.34,1956.5571,17.5,18,15,27.5,830,2775,47,26,76,44,3,180,30
1891966,1041428,2757,10,1282.005,2150.46,1845.2601,17.5,13,11.5,42.5,740,2800,44,25,50,29,3,155,70
1913770,1018319,2907,2,1061.055,2151.18,1323.8478,8.375,63,16,10,200,250,46,10,42,24,4,100,0
1911340,1016947,1958,7,1762.2,2153.8,1972.4892,12.25,60,24,17.5,430,1500,66,46,178,99,4,180,48
1893815,1040244,2763,10,1284.795,2155.14,1773.0171,17.5,54,18,27.5,810,2775,37,24,30,21,4,175,0
1893400,1039902,2763,10,1284.795,2155.14,1906.47,17.5,27,22,32.5,800,1400,47,28,68,43,10,180,100
1901861,1028091,1962,8,1765.8,2158.2,1962.981,12.25,76,24,20,640,2725,68,45,118,73,8,180,240
1897145,1037320,2772,10,1288.98,2162.16,1817.046,17.5,66,24,27.5,880,2725,40,24,41,28,9,180,75
1899352,1035235,2774,10,1289.91,2163.72,1894.9194,17.5,37,23,42.5,780,2850,43,28,41,28,12,85,129
1906000,1029100,2775,10,1290.375,2164.5,1972.1925,17.5,27,23,25,790,2820,52,0,80,46,5,180,30
1900266,1034376,2775,10,1290.375,2164.5,1761.57,17.5,43,23,30,830,2850,43,24,60,33,3,180,70
1908883,1022901,2927,2,1068.355,2165.98,1332.9558,8.5,20,8,12.5,200,200,40,10,49,29,3,100,48
1915773,1015021,1971,8,1773.9,2168.1,1563.9885,17.5,53,23,22.5,800,2035,41,30,52,30,3,175,90
1901163,1028822,1972,8,1774.8,2169.2,1932.1656,12.25,68,15,25,650,2775,65,44,146,88,4,190,0
1911541,1023947,2791,10,1297.815,2176.98,1771.7268,17.5,15,15,17.5,860,2650,40,28,39,26,12,175,45
1906000,1029100,2795,10,1299.675,2180.1,1986.4065,17.5,20,23,25,780,2850,55,0,68,40,5,180,60
1891966,1041428,2795,10,1299.675,2180.1,1928.55,17.5,38,19,22.5,800,2710,46,26,57,33,5,180,80
1911541,1023947,2801,10,1302.465,2184.78,1778.0748,17.5,10,8,17.5,860,2565,40,28,35,23,12,175,0
1890803,1042438,2802,10,1302.93,2185.56,1933.38,17.5,49,21.5,25,800,2735,47,28,58,37,4,170,64
1899352,1035235,2805,10,1304.325,2187.9,1916.0955,17.5,31,24,42.5,780,2850,41,28,36,25,10,85,210
1892983,1040809,2807,10,1305.255,2189.46,1685.0421,17.5,55,21,35,900,2775,42,21,59,35,11,180,0
1893815,1040244,2809,10,1306.185,2191.02,1938.21,17.5,46,18,27.5,750,2775,38,27,53,33,4,175,0
1900266,1034376,2811,10,1307.115,2192.58,1784.4228,17.5,36,21,30,830,2850,44,24,80,45,3,180,250
1911340,1016947,2964,2,1081.86,2193.36,1237.3218,8.375,10.5,11,15,250,575,45,18,33,21,9,65,0
1898058,1036646,2812,10,1307.58,2193.36,2017.8912,17.5,45,24,22.5,750,2825,50,24,81,49,7,170,30
1910415,1017902,1995,7,1795.5,2194.5,2023.5285,12.25,107,24,12.5,520,2150,62,46,149,85,3,180,262
1906000,1029100,2815,10,1308.975,2195.7,2000.6205,17.5,20,23,25,780,2850,55,0,74,44,8,180,100
1887965,1044892,2817,10,1309.905,2197.26,2002.0419,17.5,18,23,20,770,2875,50,35,67,40,5,180,45
1898058,1036646,2821,10,1311.765,2200.38,2024.3496,17.5,9,7.5,22.5,750,2825,57,24,91,57,10,170,25
1906000,1029100,2821.5,10,1311.9975,2200.77,2005.24005,17.5,6.5,8,22.5,780,2850,56,0,74,44,8,180,70
1934676,1008730,2001,7,1800.9,2201.1,2057.2281,12.25,104,23,22.5,570,2800,62,48,170,94,5,180,100
1936056,1006641,2001,7,1800.9,2201.1,2181.4902,12.25,84,23,22.5,500,2200,69,60,262,145,5,190,180
1906000,1029100,2822.5,10,1312.4625,2201.55,2005.95075,17.5,1,1,20,800,2775,56,0,68,40,6,115,0
1911340,1016947,2976,2,1086.24,2202.24,1232.064,8.375,12,6,12.5,250,575,44,18,39,25,2,65,0
1906000,1029100,2824,10,1313.16,2202.72,2007.0168,17.5,1.5,6,20,800,2775,51,0,72,42,6,115,0
1932633,1009220,2003,8,1802.7,2203.3,2114.5671,12.25,75,21,17.5,550,2850,82,53,200,116,8,190,500
1891596,1042164,2826,10,1314.09,2204.28,1657.449,17.5,29.5,18,15,800,2300,35,19,35,22,3,180,0
1911340,1016947,2979,2,1087.335,2204.46,1223.02845,8.375,3,2,12.5,250,575,43,18,36,23,2,30,0
1897145,1037320,2829,10,1315.485,2206.62,1952.01,17.5,57,23,27.5,880,2860,45,27,56,36,10,180,90
1891966,1041428,2831,10,1316.415,2208.18,1953.39,17.5,36,19,22.5,800,2750,45,26,58,34,5,180,60
1906000,1029100,2834,10,1317.81,2210.52,2014.1238,17.5,10,12,22.5,780,2830,55,0,77,45,6,177.5,0
1911541,1023947,2834,10,1317.81,2210.52,1799.0232,17.5,33,24,17.5,860,2760,41,28,43,28,12,175,0
1911340,1016947,2010,7,1809,2211,2011.005,12.25,52,24,17.5,500,1925,67,46,172,95,4,180,48
1911340,1016947,2988,2,1090.62,2211.12,1226.7234,8.375,9,7,6.5,220,225,46,16,52,32,2,30,0
1904100,1025650,2011,8,1809.9,2212.1,2053.6332,12.25,94,24,22.5,540,1400,59,45,171,95,5,175,150
1908883,1022901,2990,2,1091.35,2212.6,1361.646,8.5,63,12,12.5,200,200,42,10,54,32,3,110,0
1887965,1044892,2837,10,1319.205,2212.86,2016.2559,17.5,20,22,22.5,770,1425,51,35,63,38,5,180,150
1899352,1035235,2837,10,1319.205,2212.86,2016.2559,17.5,32,24,42.5,780,2850,41,28,34,24,4,85,154
1891966,1041428,2837.5,10,1319.4375,2213.25,1957.875,17.5,6.5,3,22.5,800,2800,46,26,60,35,5,180,0
1890803,1042438,2838,10,1319.67,2213.64,1977.8022,17.5,36,18,27.5,800,2765,49,29,62,39,4,170,64
1892983,1040809,2838,10,1319.67,2213.64,1762.398,17.5,31,10.5,35,880,2800,42,21,65,38,11,180,260
1892983,1040809,2839,10,1320.135,2214.42,1802.1972,12.25,1,1,25,300,1375,40,23,53,32,2,95,30
1892983,1040809,2839.5,10,1320.3675,2214.81,2057.21775,12.25,0.5,1,22.5,300,575,45,24,56,34,2,75,0
1911541,1023947,2841,10,1321.065,2215.98,1803.4668,17.5,7,6,17.5,860,2760,41,26,43,28,12,175,0
1915773,1015021,2016,8,1814.4,2217.6,1599.696,17.5,45,24,22.5,800,2035,41,30,59,35,3,175,36
1911340,1016947,3000,2,1095,2220,1231.65,8.375,12,15,10,250,325,44,16,52,31,2,30,0
1906000,1029100,2847,10,1323.855,2220.66,2023.3629,17.5,13,21,22.5,780,2830,55,0,80,46,5,172.5,40
1893815,1040244,2848,10,1324.32,2221.44,1984.7712,17.5,39,17,27.5,750,1590,42,28,53,33,4,175,0
1900266,1034376,2849,10,1324.785,2222.22,1867.5195,17.5,38,24,30,800,2900,45,25,70,40,3,180,170
1887965,1044892,2850,10,1325.25,2223,2025.495,17.5,13,17,20,770,2875,51,35,66,40,5,180,60
1906000,1029100,2854,10,1327.11,2226.12,2028.3378,17.5,7,8,22.5,780,2830,59,0,89,52,6,180,0
1911340,1016947,3009,2,1098.285,2226.66,1235.34495,8.375,9,5,12.5,260,310,46,16,46,28,2,65,0
1906000,1029100,2855,10,1327.575,2226.9,2757.93,12.25,1,2,12.5,420,2680,58,44,130,75,4,75,100
1891596,1042164,2857,10,1328.505,2228.46,1675.6305,17.5,31,24,20,800,2300,36,19,43,28,4,180,0
1887285,1045213,2857,10,1328.505,2228.46,1872.7635,17.5,37,19,27.5,820,2890,46,24,56,31,2,180,160
1915773,1015021,2028,8,1825.2,2230.8,1609.218,17.5,12,9,20,800,2000,42,31,60,36,3,175,0
1899352,1035235,2860,10,1329.9,2230.8,2131.272,17.5,23,18,42.5,780,2850,43,31,41,28,10,85,112
1901861,1028091,2028,8,1825.2,2230.8,2029.014,12.25,66,19,20,640,2740,70,45,126,78,12,180,280
1906000,1029100,2861,10,1330.365,2231.58,2763.726,12.25,6,11,15,500,2680,50,44,115,65,4,75,0
1898058,1036646,2863,10,1331.295,2233.14,2054.4888,17.5,42,23,22.5,750,2825,52,24,80,49,8,170,60
1887965,1044892,2870,10,1334.55,2238.6,2039.709,17.5,20,23,22.5,770,2875,51,35,62,37,5,180,150
1887146,1046045,2871,10,1335.015,2239.38,1822.5108,17.5,46,23,22.5,820,2850,42,22,49,31,9,180,0
1911340,1016947,3027.5,2,1105.0375,2240.35,1242.940125,8.375,18.5,7,12.5,260,310,46,16,39,25,2,65,0
1890803,1042438,2874,10,1336.41,2241.72,2002.8906,17.5,36,20,27.5,800,2775,49,29,59,37,4,170,80
1900266,1034376,2877,10,1337.805,2244.06,2004.9813,17.5,28,19,32.5,780,2900,45,27,77,45,3,180,140
1890803,1042438,2878.5,10,1338.5025,2245.23,2780.631,12.25,4.5,9,20,500,2350,69,0,158,92,4,75,0
1887965,1044892,2879,10,1338.735,2245.62,2046.1053,17.5,9,11,22.5,770,2875,54,35,68,41,6,180,60
1901163,1028822,2042,8,1837.8,2246.2,2000.7516,12.25,70,20,25,650,2825,63,44,148,84,4,190,0
1891596,1042164,2880,10,1339.2,2246.4,1689.12,17.5,23,23,20,800,2375,36,19,40,26,3,180,0
1898058,1036646,2885,10,1341.525,2250.3,2070.276,17.5,22,15,22.5,750,2825,57,24,86,53,7,170,30
1897071,1038001,2890,10,1343.85,2254.2,2293.215,8.5,95,20,12.5,400,2000,48,33,97,54,2,135,28
1891596,1042164,2892,10,1344.78,2255.76,1696.158,17.5,12,11,17.5,800,2375,36,19,37,24,2,180,0
1915773,1015021,2051,8,1845.9,2256.1,1627.4685,17.5,23,13,21,850,2355,42,31,61,37,3,180,0
1887285,1045213,2894,10,1345.71,2257.32,1956.9228,17.5,37,24,27.5,820,2890,44,24,60,35,2,180,60
1911340,1016947,3053,2,1114.345,2259.22,1253.40915,8.375,25.5,17,12.5,260,320,44,16,48,29,2,35,30
1911340,1016947,2054,7,1848.6,2259.4,2047.9407,12.25,44,24,17.5,500,975,65,46,169,94,4,180,48
1887965,1044892,2897,10,1347.105,2259.66,2058.8979,17.5,18,20,22.5,770,2875,50,35,64,38,5,180,90
1911340,1016947,3056,2,1115.44,2261.44,1254.6408,8.375,3,3,12.5,260,320,46,16,52,31,2,35,10
1887146,1046045,2912,10,1354.08,2271.36,1848.5376,17.5,41,22,22.5,820,2850,42,22,54,32,9,180,0
1887965,1044892,2914,10,1355.01,2272.92,2070.9798,17.5,17,20,20,760,2860,51,35,69,41,5,180,90
1897071,1038001,2923,10,1359.195,2279.94,2319.4005,8.5,33,10,12.5,400,2000,49,33,109,61,2,135,35
1911340,1016947,3082,2,1124.93,2280.68,1265.3151,8.375,26,13,12.5,260,320,46,16,52,31,2,35,30
1897071,1038001,2924,10,1359.66,2280.72,2824.584,5.625,1,2,6,200,1800,68,43,178,98,4,50,0
1887285,1045213,2924,10,1359.66,2280.72,1977.2088,17.5,30,20,27.5,800,2825,44,24,57,33,2,180,0
1887965,1044892,2924.5,10,1359.8925,2281.11,2078.44215,17.5,10.5,16,15,760,2850,54,35,75,45,6,180,90
1897071,1038001,2926,10,1360.59,2282.28,2826.516,5.625,2,10,19,180,2450,60,43,192,106,4,50,0
1887285,1045213,2930,10,1362.45,2285.4,2021.7,17.5,6,4,27.5,800,2825,46,25,64,37,2,180,0
1911340,1016947,3091,2,1128.215,2287.34,1269.01005,8.375,9,13,17.5,260,340,45,16,44,27,2,40,30
1910415,1017902,3092,2,1128.58,2288.08,1269.4206,8.375,131,24,15,300,700,40,14,26,16,2,180,12
1921175,1013094,2830,14,1471.6,2292.3,1405.944,12.25,96,24,20,630,1525,44,16,47,27,4,180,25
1908883,1022901,2088,9,1879.2,2296.8,1944.972,12.25,19,9,15,567,2885,48,42,93,53,3,130,32
1932633,1009220,2088,8,1879.2,2296.8,2204.3016,12.25,85,22,17.5,550,2850,75,53,196,113,10,190,500
1911340,1016947,3109,2,1134.785,2300.66,1276.39995,8.375,18,9,17.5,260,340,45,16,48,29,2,75,22
1887146,1046045,2952,10,1372.68,2302.56,1955.4048,17.5,40,24,22.5,810,2825,42,23,42,28,9,185,0
1911340,1016947,2097,7,1887.3,2306.7,2112.5178,12.25,43,19,17.5,450,1800,85,46,192,109,5,180,0
1887146,1046045,2960,10,1376.4,2308.8,1960.704,17.5,8,5.5,22.5,810,2825,50,23,56,40,10,185,0
1887146,1046045,2963,10,1377.795,2311.14,2862.258,12.25,3,5,20,500,2550,55,44,136,79,6,75,0
1911340,1016947,3124.5,2,1140.4425,2312.13,1282.763475,8.375,15.5,12,17.5,260,340,45,16,46,28,2,75,24
1936056,1006641,2102,7,1891.8,2312.2,2298.8523,12.25,101,22,22.5,500,2200,79,60,279,157,7,190,180
1900008,1033297,3129,2,1142.085,2315.46,1273.8159,8.375,31,15,17.5,450,950,38,5,27,17,3,85,30
1915773,1015021,2107,8,1896.3,2317.7,1671.9045,17.5,56,24,21,850,2355,42,31,61,37,3,180,77
1910415,1017902,2107,7,1896.3,2317.7,2137.1301,12.25,112,24,15,520,2200,61,47,154,87,3,180,248
1934676,1008730,2108,7,1897.2,2318.8,2152.6896,12.25,107,22,22.5,500,2175,58,48,168,93,6,180,96
1911340,1016947,3135,2,1144.275,2319.9,1287.07425,8.375,10.5,7,17.5,260,340,46,14,44,27,2,75,16
1901861,1028091,2112,8,1900.8,2323.2,2113.056,12.25,84,24,18.5,640,2765,68,45,150,89,8,180,320
1911340,1016947,3152,2,1150.48,2332.48,1294.0536,8.375,17,10,17.5,260,340,46,14,48,29,3,75,22
1910015,1018462,2126,7,1913.4,2338.6,2200.41,8.375,12,4,7.5,330,1300,65,47,186,102,4,85,20
1907900,1028999,3000,10,1395,2340,1863,17.5,66,17,20,920,2510,37,23,36,23,6,175,300
1911340,1016947,3164,2,1154.86,2341.36,1298.9802,8.375,12,8,17.5,270,720,47,14,44,27,2,67.5,28
1931442,1006121,3165,2,1155.225,2342.1,1266.633,8.375,14,9,22.5,350,475,38,12,34,20,3,65,26
1911340,1016947,2131,7,1917.9,2344.1,2132.0655,12.25,34,15,13.5,530,2510,66,46,166,92,4,180,64
1911340,1016947,3169.8,2,1156.977,2345.652,1301.36139,8.375,5.8,2,17.5,270,720,52,12,37,23,3,67.5,18
1911340,1016947,3176,2,1159.24,2350.24,1281.9924,8.375,6.2,3,12.5,200,260,50,14,54,32,4,105,0
1933305,1007091,3176,2,1159.24,2350.24,1227.2064,8.5,8,4,20,350,250,40,0,26,15,2,65,0
1931442,1006121,3177.5,2,1159.7875,2351.35,1271.6355,8.375,12.5,2,11,250,425,38,12,33,20,3,75,30
1911340,1016947,3182,2,1161.43,2354.68,1284.4143,8.375,6,4,16.5,200,260,52,14,54,32,4,105,0
1932633,1009220,2141,8,1926.9,2355.1,2267.64015,12.25,53,16,17.5,550,2810,75,53,189,108,7,190,350
1933305,1007091,3186,2,1162.89,2357.64,1231.0704,8.5,10,2,9,220,215,40,0,20,12,2,67.5,0
1911340,1016947,3190,2,1164.35,2360.6,1287.6435,8.375,8,2,12.5,200,350,50,14,54,32,4,105,0
1900008,1033297,3191,2,1164.715,2361.34,1299.0561,8.375,62,24,17.5,450,950,38,5,28,18,3,95,0
1907900,1028999,3028,10,1408.02,2361.84,1880.388,17.5,28,6,20,920,2510,38,24,50,30,6,175,300
1907900,1028999,3031,10,1409.415,2364.18,2927.946,12.25,3,6,17.5,500,2725,60,42,159,91,15,95,0
1915773,1015021,2150,8,1935,2365,1720.86,17.5,43,24,21,850,2355,42,31,63,38,4,180,35
1933305,1007091,3200,2,1168,2368,1236.48,8.5,14,2,9,220,215,41,0,21,13,2,67.5,0
1931442,1006121,3202,2,1168.73,2369.48,1281.4404,8.375,24.5,3,11,250,440,38,8,33,20,3,75,20
1915773,1015021,2931,14,1524.12,2374.11,1435.8969,12.25,32,12,12.5,230,400,61,12,82,47,4,70,0
1910015,1018462,2160,7,1944,2376,2205.792,8.375,34,9,12.5,330,1310,66,46,185,102,4,85,20
1900008,1033297,3215,2,1173.475,2379.1,1308.8265,8.375,24,8,17.5,450,950,38,5,33,20,3,95,0
1931442,1006121,3215,2,1173.475,2379.1,1286.643,8.375,13,2,11,260,560,38,8,35,21,3,75,10
1910415,1017902,3215,2,1173.475,2379.1,1319.91825,8.375,123,24,15,300,800,41,14,31,20,2,180,22
1901163,1028822,2163,8,1946.7,2379.3,2149.1568,12.25,121,24,25,630,2825,65,44,153,87,4,190,0
1908883,1022901,2164,9,1947.6,2380.4,2015.766,12.25,76,22,22.5,560,1400,46,41,85,48,2,180,54
1936056,1006641,2164,7,1947.6,2380.4,2374.1244,12.25,62,17,22.5,500,2250,68,61,264,146,5,190,190
1931442,1006121,3226,2,1177.49,2387.24,1291.0452,8.375,11,2,11,260,485,39,6,35,21,3,75,5
1910015,1018462,3227,2,1177.855,2387.98,1335.978,5.625,67,24,16.5,246,1525,38,12,18,11,1,70,5
1933305,1007091,3228,2,1178.22,2388.72,1247.2992,8.5,28,4.5,9,220,240,43,0,23,15,2,67.5,7
1910415,1017902,2175,7,1957.5,2392.5,2191.095,12.25,68,18,15,470,2000,61,47,157,89,3,180,150
1921175,1013094,2960,14,1539.2,2397.6,1470.528,12.25,50,13,22.5,500,1100,43,16,45,26,6,180,22
1911340,1016947,3241,2,1182.965,2398.34,1308.22965,8.375,51,24,11,220,290,44,14,46,28,4,105,0
1898014,1035395,3244,2,1184.06,2400.56,1320.6324,8.375,72,24,17.5,300,365,42,6,38,22,2,120,24
1915773,1015021,2967,14,1542.84,2403.27,1453.5333,12.25,36,15,12.5,240,450,62,12,83,47,4,115,0
1931442,1006121,3251.5,2,1186.7975,2406.11,1301.2503,8.375,25.5,4,12.5,260,485,39,6,34,20,3,75,10
1915773,1015021,3252,12,1756.08,2406.48,1593.1548,12.25,29,24,22.5,232,420,62,11,72,42,5,140,0
1933305,1007091,3255,2,1188.075,2408.7,1257.732,8.5,27,4,9,220,240,43,0,25,16,2,67.5,8
1922969,1014522,3256,2,1188.44,2409.44,1550.1816,5.625,33,11,12.5,300,1450,49,13,45,27,7,110,23
1913770,1018319,2984,14,1551.68,2417.04,1358.9136,8.375,77,24,10,230,250,45,14,45,26,4,100,0
1921175,1013094,2201,9,1980.9,2421.1,1640.1852,17.5,111,24,13.5,800,2685,47,27,73,44,4,170,0
1915773,1015021,3275,12,1768.5,2423.5,1604.4225,12.25,23,24,20,232,420,61,11,76,44,5,140,0
1901265,1032792,3279,2,1196.835,2426.46,1300.94325,8.375,27,5,4,215,210,38,4,30,18,5,45,0
1915773,1015021,2997,14,1558.44,2427.57,1468.2303,12.25,30,21,12.5,220,400,62,12,78,45,4,95,0
1915773,1015021,2998,14,1558.96,2428.38,1468.7202,12.25,1,1,12.5,240,500,62,11,72,42,4,125,0
1913770,1018319,2208,9,1987.2,2428.8,2056.752,12.25,12,14,22.5,500,2775,47,40,119,65,3,75,0
1933305,1007091,3283,2,1198.295,2429.42,1268.5512,8.5,28,5,12.5,220,275,43,10,23,15,2,52.5,8
1906792,1028644,3286,2,1199.39,2431.64,3128.9292,5.625,21,16.5,4,160,1940,63,41,145,82,4,20,0
1911340,1016947,3286,2,1199.39,2431.64,1326.3939,8.375,45,24,11,300,500,47,14,48,29,3,105,0
1931442,1006121,3288,2,1200.12,2433.12,1315.8576,8.375,36.5,7,12.5,260,550,39,4,33,19,3,75,18
1936056,1006641,2212,7,1990.8,2433.2,2426.7852,12.25,48,12,22.5,500,2275,68,61,260,144,5,190,150
1901265,1032792,3291,2,1201.215,2435.34,1305.70425,8.375,12,3,6,220,160,34,4,30,18,3,45,15
1915773,1015021,2214,7,1992.6,2435.4,1787.3622,17.5,64,22,21,850,2400,42,32,63,38,4,180,44
1922969,1014522,3293,2,1201.945,2436.82,1567.7973,5.625,37,24,16.5,250,1400,48,12,45,27,7,85,15
1911340,1016947,2216,7,1994.4,2437.6,2217.108,12.25,85,24,19,500,2195,65,46,167,93,4,180,128
1910015,1018462,2217,7,1995.3,2438.7,2264.0004,8.375,57,18,12.5,330,1310,62,46,178,97,3,85,20
1900008,1033297,3297,2,1203.405,2439.78,1364.958,8.375,82,14,17.5,430,1250,38,6,34,21,3,175,0
1915773,1015021,3302,15,1783.08,2443.48,1617.6498,12.25,27,24,17.5,232,420,60,11,87,50,5,140,0
1932633,1009220,2222,8,1999.8,2444.2,2353.4313,12.25,81,23,17.5,550,2810,75,52,200,115,10,190,350
1910015,1018462,3305,2,1206.325,2445.7,1368.27,5.625,78,24,16.5,266,1690,38,12,21,13,1,70,5
1901265,1032792,3306,2,1206.69,2446.44,1311.6555,8.375,15,4,6,220,160,33,4,30,17,2,45,7
1933305,1007091,3310,2,1208.15,2449.4,1278.984,8.5,27,4.5,12.5,220,275,43,10,25,16,2,52.5,3
1931442,1006121,3310,2,1208.15,2449.4,1324.662,8.375,22,3,12.5,260,600,39,6,34,20,4,75,7
1913770,1018319,3024,14,1572.48,2449.44,1377.1296,8.375,40,17,10,230,250,46,14,43,25,4,100,0
1901861,1028091,2227,7,2004.3,2449.7,2228.1135,12.25,115,24,17.5,630,2710,66,45,134,76,6,180,350
1922969,1014522,3313,2,1209.245,2451.62,1577.3193,5.625,20,16,16.5,250,1400,50,12,53,32,7,85,12
1913770,1018319,2231,9,2007.9,2454.1,2078.1765,12.25,23,12,22.5,590,2775,45,40,114,63,3,130,0
1934676,1008730,2231,7,2007.9,2454.1,2278.2972,12.25,123,23,22.5,500,2275,57,48,172,96,5,180,120
1908883,1022901,3030,14,1575.6,2454.3,1348.5015,8.5,40,16,12.5,200,200,42,13,52,31,3,120,0
1906792,1028644,3318,2,1211.07,2455.32,3159.3996,5.625,21,11,11,180,1800,62,41,142,80,4,90,60
1920957,1012336,3320,12,1792.8,2456.8,1695.192,12.25,50,14,30,550,1375,52,17,65,39,9,175,0
1898014,1035395,3321,2,1212.165,2457.54,1351.9791,8.375,77,24,17.5,300,375,42,6,36,21,2,120,24
1913770,1018319,3328,12,1797.12,2462.72,1504.0896,8.375,46,24,14,230,335,45,13,44,25,4,60,0
1899156,1034998,3329,2,1215.085,2463.46,1320.78075,4.125,44,10.5,6.5,200,2375,35,13,30,17,3,55,0
1901265,1032792,3329,2,1215.085,2463.46,1320.78075,8.375,23,7,7.5,220,160,38,4,33,19,4,55,10
1897139,1036391,3330,2,1215.45,2464.2,1309.689,8.375,44,17,15,330,520,39,4,23,13,3,125,12
1908883,1022901,3043,14,1582.36,2464.83,1322.7921,8.5,13,10,12.5,200,200,44,12,51,30,3,120,0
1910415,1017902,3331,2,1215.815,2464.94,1367.54205,8.375,116,22,15,300,800,40,14,32,21,2,180,22
1904100,1025650,3332,2,1216.18,2465.68,1287.4848,8.375,13,4,10,260,450,32,5,15,9,2,70,0
1913770,1018319,3333,12,1799.82,2466.42,1563.8436,8.375,5,3,14,230,335,46,14,46,26,4,60,0
1931442,1006121,3334,2,1216.91,2467.16,1334.2668,8.375,24,5,12.5,260,600,39,6,34,20,4,75,15
1915773,1015021,3335,15,1800.9,2467.9,1633.8165,12.25,33,24,17.5,232,420,61,12,87,50,5,140,0
1920957,1012336,3338,12,1802.52,2470.12,1704.3828,12.25,18,14,27.5,550,1400,52,18,59,38,10,175,0
1902020,1032125,3339,2,1218.735,2470.86,1336.2678,4.125,81,19,7.5,180,2300,42,0,33,19,3,65,0
1933305,1007091,3341,2,1219.465,2472.34,1290.9624,8.5,31,6.5,14,220,340,43,10,23,15,2,52.5,4
1915773,1015021,3342,15,1804.68,2473.08,1637.2458,12.25,7,9,17.5,232,420,61,12,82,47,5,140,0
1901163,1028822,3343,2,1220.195,2473.82,1314.8019,8.375,60,23,16.5,300,510,45,0,39,24,2,75,0
1906000,1029100,3343,2,1220.195,2473.82,1291.7352,6.125,28.2,20,17.5,270,2300,37,0,36,22,3,65,10
1911340,1016947,3346,2,1221.29,2476.04,1350.6129,8.375,60,24,11,250,410,45,14,46,28,3,105,0
